,created_at,user,user_followers_count,text,lang,Location,retweet_count,favorite_count
470,2016-07-08 07:07:45,tungals,2279,"This Week in #MachineLearning, 8 July 2016 https://t.co/pBCxB7YpsP",en,,0,1
471,2016-07-08 07:07:32,benhar404,343,Google renforce ses équipes en Machine Learning en France : bienvenue à l’équipe de Moodstocks ! https://t.co/8UvP38pTvx via @GoogleFR,fr,,0,0
472,2016-07-08 07:07:26,MattDCDittrich,15,RT @mattmcilwain: Key trends in machine learning/AI https://t.co/qTZ3zQ3mRm via @techcrunch @madronaventures  Foundation for moving from so…,en,,4,0
473,2016-07-08 07:07:21,chi2innovations,799,#MachineLearning - Some Bones https://t.co/IyLMAQEimF via @datasciencectrl #neuralnetworks #AI,en,,0,0
474,2016-07-08 07:07:20,BrytanMendes,210,RT @PopSci: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/iNZngvuWSj https://t.co/RQlVb0WeEo,en,,13,0
475,2016-07-08 07:07:11,noam_krendel,45,RT @takipid: New Post: How to Get Started with Java Machine Learning https://t.co/ohD3zCCA6j https://t.co/MU9kwhIKJM,en,,9,0
476,2016-07-08 07:07:11,arroyorcarlosf,978,RT @PopSci: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/iNZngvuWSj https://t.co/RQlVb0WeEo,en,,13,0
477,2016-07-08 07:06:36,jjnegi,254,RT @DigitalTrends: Machine learning could help revolutionize early Alzheimer’s diagnosis https://t.co/jcfFbO57MM https://t.co/UW6hfJ4Wy7,en,,32,0
478,2016-07-08 07:06:25,psychidelicelf,210,RT @PopSci: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/iNZngvuWSj https://t.co/RQlVb0WeEo,en,,13,0
479,2016-07-08 07:06:11,DrAndyPardoe,4434,RT @bcs: This is a fascinating introduction to deep learning from @alexhern in @guardiantech #machinelearning #AI https://t.co/DwPPAotnaq,en,,5,0
480,2016-07-08 07:06:07,sotomaque,283,RT @PopSci: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/iNZngvuWSj https://t.co/RQlVb0WeEo,en,,13,0
481,2016-07-08 07:05:54,futuraptorr,154,RT: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/9EUc5Wi3Bl … https://t.co/ffSyBiP82b,en,,0,0
482,2016-07-08 07:05:33,bestwebsitecom,348,RT @PopSci: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/iNZngvuWSj https://t.co/RQlVb0WeEo,en,,13,0
483,2016-07-08 07:05:25,ClareOnTheRun,179,RT @bcs: This is a fascinating introduction to deep learning from @alexhern in @guardiantech #machinelearning #AI https://t.co/DwPPAotnaq,en,,5,0
484,2016-07-08 07:05:13,DamianoMe,3152,RT @PopSci: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/iNZngvuWSj https://t.co/RQlVb0WeEo,en,,13,0
485,2016-07-08 07:05:13,Miguelitinho,101,"RT @udacity: “This Week in Machine Learning, 8 July 2016” by David Joyner https://t.co/JcN1hu5DZR",en,,6,0
486,2016-07-08 07:05:07,IBMSoftware,48012,Study: 36% of #bigdata and #analytics developers are using machine learning - https://t.co/WkJrHGPjAz via @eWEEKNews https://t.co/3L5IeLH2ST,en,,6,2
487,2016-07-08 07:05:04,PopSci,752559,The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/iNZngvuWSj https://t.co/RQlVb0WeEo,en,,13,27
488,2016-07-08 07:04:36,brijindia,193,"After #Twitter and #Facebook, #Google too buys a machine learning #startup",en,,0,4
489,2016-07-08 07:03:30,brainchatbot,2248,"RT @DetlefApel: #AI, natural language understanding, and machine learning technologies are ready to take on the #chatbot challenge. https:/…",en,,1,0
490,2016-07-08 07:03:04,jonathanmaskew,9398,Key trends in machine learning and AI https://t.co/DBYFv8G9R1 via techcrunch #AI #Robotlaw,en,,0,0
491,2016-07-08 07:02:25,Ketalret,2163,RT @FlashTweet: 4⃣[#BigData] Au coeur des tendances du #MachineLearning et de l'#IA https://t.co/3kpNMSaZHF @TechCrunch #FlashTweet https:/…,fr,,8,0
492,2016-07-08 07:02:05,jlillieskold,268,Key trends in #machinelearning and #AI https://t.co/qod0A6e6zq #artificialintelligence #ml https://t.co/IpToRgzVe7,en,,1,3
493,2016-07-08 07:02:04,Corix_JC,1261,.@Google says #machinelearning is the future. So I tried it myself &gt; https://t.co/NDv2WyvZjJ on @Guardian #AI #digital,en,,2,7
494,2016-07-08 07:01:59,csik,2998,"RT @FrankPasquale: Suchman brilliantly critiques mystification of #AINow as field saturated with anthropomorphic metaphors (machine ""learni…",en,,27,0
495,2016-07-08 07:01:01,thramp,139,"RT @atduskgreg: Machine learning is automated bureaucracy. It spits back the systemic biases we feed it in feature vectors, training sets,…",en,,500,0
496,2016-07-08 07:00:55,BigDataTweetBot,15699,RT @Counterest: #BigData At Wimbledon: How Machine Learning and AI Help Engage The Audience https://t.co/kHbeATG5xK via @BernardMarr https:…,en,,2,0
497,2016-07-08 07:00:47,kannan_mukund,25,RT @Social_Cops: Getting started on #MachineLearning? Here's a hands-on guide to machine learning in #Python https://t.co/MemR4uCrQe #datas…,en,,2,0
498,2016-07-08 07:00:45,figolux,185,RT @TheDrum: Google continues to invest in AI snapping up French machine learning startup Moodstocks https://t.co/9IZ8eHHANz https://t.co/e…,en,,4,0
499,2016-07-08 07:00:27,apasella,372,"RT @mpjme: Phone just autocorrected ""enormous"" to ""snout mpjs"". Machine learning is the future.",en,,6,0
500,2016-07-08 07:00:21,CMick14,640,"RT @Chuck_Moeller: Top story: Key trends in machine learning and AI  |  TechCrunch https://t.co/4SrbJHheBl, see more https://t.co/wCyO36ovG9",en,,1,0
501,2016-07-08 07:00:10,teresasbaker,284,RT @sengineland: Can machine learning be applied to your #PPC accounts to make them more efficient? https://t.co/9Twzo1NiLl h/t @fothergilld,en,,19,0
502,2016-07-08 07:00:01,techpeepee,6,snapdragon 820 disrupt galaxy lte machine learning twitter pee pee,de,,0,0
503,2016-07-08 07:00:00,vc0,2365,"RT @neoschronos: Opinion: The Future of Machine Learning: Trends, Observations, and Forecasts #vc #entrepreneurship #BTRTG https://t.co/7ji…",en,,2,0
504,2016-07-08 07:00:00,DetlefApel,63,"#AI, natural language understanding, and machine learning technologies are ready to take on the #chatbot challenge. https://t.co/IrCSYKc4dY",en,,1,0
505,2016-07-08 07:00:00,wunen,280,"Good read - a a primer on #AI, #deeplearning &amp; #algorithms &amp; how they’re interrelated. #Future #Innovation #AXAwall https://t.co/Opmzopkrwx",en,,0,1
506,2016-07-08 06:59:23,PlanetoideIT,1015,10 Ways Machine Learning Is Revolutionizing Manufacturing via @forbes https://t.co/2TdM37qtxD,en,,0,1
507,2016-07-08 06:59:09,MosesODada,20,RT @GaryThomson14: Stock Forecasting Based on Machine learning: Returns 112.91% in 3 Months https://t.co/WiMmD8bnJu,en,,1,0
508,2016-07-08 06:59:09,guichma,37,"RT @ML_Hipster: A machine learning researcher, a crypto-currency expert, and an Erlang programmer walk into a bar. Facebook buys the bar fo…",en,,5642,0
509,2016-07-08 06:58:29,StarWarsIsReal,258,RT @bcs: This is a fascinating introduction to deep learning from @alexhern in @guardiantech #machinelearning #AI https://t.co/DwPPAotnaq,en,,5,0
510,2016-07-08 06:58:21,naresh2308,442,RT @RobkNews: Intel tunes its mega-chip for machine learning - https://t.co/hX8C0k4MRs,en,,3,0
511,2016-07-08 06:57:10,BenDisley,280,RT @bcs: This is a fascinating introduction to deep learning from @alexhern in @guardiantech #machinelearning #AI https://t.co/DwPPAotnaq,en,,5,0
512,2016-07-08 06:56:55,philippebiaut,3399,RT @KirkDBorne: In-depth #MachineLearning in 15 hours of expert videos: https://t.co/8HuM3sB5Yf #BigData #DataScience by @Rbloggers https:/…,en,,72,0
513,2016-07-08 06:56:24,NexusSpain,3779,RT @icrunchdata: How #MachineLearning Affects Everyday Life https://t.co/0IdjfyPwcr by @rajkosaraju #AI #IoT #BigData #Analytics https://t.…,en,,7,0
514,2016-07-08 06:55:38,DamianoMe,3152,"RT @antonysatyadas: UPMC and IBM to Apply AI, Machine Learning to Transform Health Care Supply C... https://t.co/X0yjUmgmUV via @YahooFinan…",en,,1,0
515,2016-07-08 06:55:35,antonysatyadas,746,"UPMC and IBM to Apply AI, Machine Learning to Transform Health Care Supply C... https://t.co/X0yjUmgmUV via @YahooFinance #cognub",en,,1,2
516,2016-07-08 06:55:29,davemil1966,1574,RT @rajkosaraju: #Humans can create one or two models a week;machine learningcan create thousands of models a week.” https://t.co/8571LzZvw…,en,,9,0
517,2016-07-08 06:55:10,NexusSpain,3779,RT @McMcgregory: @icrunchdata: How #MachineLearning Affects Everyday Life https://t.co/47rJfLun0M by @rajkosaraju #AI #IoT #BigData #Analyt…,en,,3,0
518,2016-07-08 06:55:08,ParticleData,4259,How to Put Machine Learning in your Machine Learning #MachineLearning... https://t.co/ANRgqzq1Kt,en,,0,0
519,2016-07-08 06:55:06,coe62,2627,"RT @davearon: Machine Learning action keeps on coming @dmoschella @stroker:
Google Buys Machine Learning Startup Moodstocks https://t.co/gP…",en,,3,0
520,2016-07-08 06:55:03,ericaneve,1009,@freeformers_ac interesting tutorial :)  https://t.co/k0emt683Bz,it,,1,4
521,2016-07-08 06:54:26,SiobhanMettey,23,RT @KirkDBorne: In-depth #MachineLearning in 15 hours of expert videos: https://t.co/8HuM3sB5Yf #BigData #DataScience by @Rbloggers https:/…,en,,72,0
522,2016-07-08 06:54:03,IgorCarron,3193,RT @afritzler: Machine Learning Driven Programming: A New Programming for a New World https://t.co/nJPEtrYsVk,en,,1,0
523,2016-07-08 06:53:56,HelenS_NHA,913,RT @PaulGlasziou: Smartphone health data slammed as 'voodoo machine learning' https://t.co/QOefs6WRWP via @smh,en,,7,0
524,2016-07-08 06:53:02,iTunesUTop,322,France Courses 49. Machine Learning - Caltech  https://t.co/dSWBhHjNVl  #iTunes #iPhone #Apple  0780,en,,0,0
525,2016-07-08 06:52:31,ocolot,392,Key trends in machine learning and AI https://t.co/u0KQagkXbv via @techcrunch,en,,0,1
526,2016-07-08 06:52:13,Counterest,484,#BigData At Wimbledon: How Machine Learning and AI Help Engage The Audience https://t.co/kHbeATG5xK via @BernardMarr https://t.co/H88PpL38R5,en,,2,1
527,2016-07-08 06:52:02,KDebien,309,RT @KirkDBorne: In-depth #MachineLearning in 15 hours of expert videos: https://t.co/8HuM3sB5Yf #BigData #DataScience by @Rbloggers https:/…,en,,72,0
528,2016-07-08 06:52:02,keik_117,109,Coursera Machine Learning コースの Ng 先生だけが優しくしてくれる……,ja,,0,0
529,2016-07-08 06:51:50,swarash07,56,RT @JSDCIndia: Students of sewing machine operator course are learning stitching #skills @NSDCINDIA @ILFSEducation @vedatya https://t.co/bL…,en,,1,0
530,2016-07-08 06:51:26,heuvelp,733,#Machinelearning aided #recruitment https://t.co/NxazsjunZt,en,,0,4
531,2016-07-08 06:51:20,jd_jenkins,43,eBook Geek Guide: Machine Learning with Python https://t.co/noBm43hv3k @reuvenmlerner good primer on machine learning. @ThePSF #datascience,en,,0,0
532,2016-07-08 06:50:58,DamianoMe,3152,RT @FabienRic: Very interesting read on how @google is spreading machine learning across teams: https://t.co/fApuPhXbAM,en,,1,0
533,2016-07-08 06:50:45,ValentynBoreiko,26,RT @KirkDBorne: In-depth #MachineLearning in 15 hours of expert videos: https://t.co/8HuM3sB5Yf #BigData #DataScience by @Rbloggers https:/…,en,,72,0
534,2016-07-08 06:50:23,DamianoMe,3152,RT @JonathanGilad: See how Machine Learning Acts to Create New Business Outcomes by @MalaAnandCisco https://t.co/XAZyaNk5OD via @CiscoEnter…,en,,1,0
535,2016-07-08 06:50:20,Christophe3859,79,"RT @kdnuggets: Gartner 2015 Hype Cycle: #BigData is Out, #MachineLearning is in #KDN https://t.co/q8I2vRAeyc",en,,18,0
536,2016-07-08 06:50:20,BigDataTweetBot,15699,RT @EmorphisTech: Machine Learning is All the Rage with #BigData Developers https://t.co/PHvNnPeNxM #MachineLearning via @siliconangle http…,en,,1,0
537,2016-07-08 06:50:17,BigDataTweetBot,15699,RT @marianhaus: Big Data At Wimbledon: How Machine Learning and AI Help Engage The Audience #BigData #MachineLearning  https://t.co/sA1DurQ…,en,,1,0
538,2016-07-08 06:50:08,ThorstenLuetsch,58,"#UPMC and #IBM to Apply Artificial Intelligence, Machine Learning to Transform Health Care Supply Chain https://t.co/YbACf6Mhjp",en,,0,3
539,2016-07-08 06:50:01,ANN_Group,40,"Using AI, electrodes, and machine learning to bridge gaps in the human nervous system https://t.co/OcVVS4bmpc via @ZDNet &amp; @forthebest",en,,0,1
540,2016-07-08 06:49:47,DamianoMe,3152,RT @PolAmbProducts: Google DeepMind and NHS to fight eye disease with machine learning https://t.co/JSXtyYU0JW,en,,1,0
541,2016-07-08 06:49:13,DamianoMe,3152,RT @hsusi: Will machine learning be the key to securing #IoT in smart homes? #security https://t.co/xDEGlgvaCb via @bendee983,en,,1,0
542,2016-07-08 06:48:38,FabienRic,509,Very interesting read on how @google is spreading machine learning across teams: https://t.co/fApuPhXbAM,en,,1,2
543,2016-07-08 06:48:29,DataWhipper,3765,"Machine Smarts: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform Health Care Supply... https://t.co/kPGBdhkwyr",en,,0,2
544,2016-07-08 06:48:17,DamianoMe,3152,"RT @zenx: From the pov of a machine learning/AI outfit, Google can be depressing :p",en,,1,0
545,2016-07-08 06:47:08,JonathanGilad,117,See how Machine Learning Acts to Create New Business Outcomes by @MalaAnandCisco https://t.co/XAZyaNk5OD via @CiscoEnterprise,en,,1,0
546,2016-07-08 06:47:05,clintong,740,Machine learning for large-scale SEM accounts https://t.co/baGBPY53Yc #tech,en,,0,0
547,2016-07-08 06:46:59,Pros_P33,567,RT @bubbobne: #Geek Guide: #MachineLearning with #Python https://t.co/7zmWTTFUgU #linux,en,,1,0
548,2016-07-08 06:45:28,BinetAncelina,244,"How Machine Learning is Changing Search https://t.co/RZGecXhSfP via @wonderwall7, @sejournal",en,,0,1
549,2016-07-08 06:45:15,bcs,15360,This is a fascinating introduction to deep learning from @alexhern in @guardiantech #machinelearning #AI https://t.co/DwPPAotnaq,en,,5,1
550,2016-07-08 06:45:15,allanvazz,3396,"'Machine learning', una nueva etapa para la #InteligenciaArtificial https://t.co/5GDCvZ5wLJ vía @elmundoes",es,,0,1
551,2016-07-08 06:45:14,JSDCIndia,399,Students of sewing machine operator course are learning stitching #skills @NSDCINDIA @ILFSEducation @vedatya https://t.co/bLAeS31vbs,en,,1,2
552,2016-07-08 06:45:12,PolAmbProducts,681,Google DeepMind and NHS to fight eye disease with machine learning https://t.co/F6GhzKoCPM,en,,0,0
553,2016-07-08 06:45:12,PolAmbProducts,681,Google DeepMind and NHS to fight eye disease with machine learning https://t.co/JSXtyYU0JW,en,,1,3
554,2016-07-08 06:44:18,TonyYates,726,"RT @mpjme: Phone just autocorrected ""enormous"" to ""snout mpjs"". Machine learning is the future.",en,,6,0
555,2016-07-08 06:44:14,binaryloom,1829,"RT @Zementis: Effective Deployment of AI, Machine Learning and Predictive Models from R #datascience #datamining #bigdata #IoT https://t.co…",en,,8,0
556,2016-07-08 06:44:01,dvdgrs,1062,"ML @Netflix ""Is that a Time Machine? Some Design Patterns for Real World Machine Learning"" by @JustinBasilico https://t.co/FJwbbp4P1V",en,,1,3
557,2016-07-08 06:43:56,iTunesUTop,322,France Courses 58. Machine Learning - Stanford  https://t.co/rsk8YWChBs  #iTunes #iPhone #Apple  0235,en,,0,0
558,2016-07-08 06:43:39,iotsecurity2,2399,"RT @Zementis: Effective Deployment of AI, Machine Learning and Predictive Models from R #datascience #datamining #bigdata #IoT https://t.co…",en,,8,0
559,2016-07-08 06:43:28,hgsclmt,25,#deeplearning #Amazon Picking Challenge : le machine learning récompensé en 2016 https://t.co/8wH1BbETDc via @humanoides_FR,fr,,0,1
560,2016-07-08 06:43:10,hsusi,4576,Will machine learning be the key to securing #IoT in smart homes? #security https://t.co/xDEGlgvaCb via @bendee983,en,,1,1
561,2016-07-08 06:43:09,haroldv29,125,RT @KirkDBorne: In-depth #MachineLearning in 15 hours of expert videos: https://t.co/8HuM3sB5Yf #BigData #DataScience by @Rbloggers https:/…,en,,72,0
562,2016-07-08 06:42:30,ndemir,466,Data Science &amp; Machine Learning Newsletter # 47  https://t.co/ZO9wHv3lWh,en,,0,1
563,2016-07-08 06:42:27,sveta1972q1,98,"RT @Zementis: Effective Deployment of AI, Machine Learning and Predictive Models from R #datascience #datamining #bigdata #IoT https://t.co…",en,,8,0
564,2016-07-08 06:42:14,sfkeller,707,RT @PythonWeekly: Python Weekly - Issue 251 https://t.co/6xVVkE0c7P #python #django #pandas #tensorflow #machine #learning #data #science #…,en,,11,0
565,2016-07-08 06:42:06,EmorphisTech,1812,Machine Learning is All the Rage with #BigData Developers https://t.co/PHvNnPeNxM #MachineLearning via @siliconangle https://t.co/LrGZN9MmuW,en,,1,0
566,2016-07-08 06:40:53,raghavendrak08,194,RT @analyticbridge: Using Machine Learning to Predict Customer Behaviour https://t.co/AS3IcYoEjB,en,,6,0
567,2016-07-08 06:40:50,raghavendrak08,194,RT @KirkDBorne: In-depth #MachineLearning in 15 hours of expert videos: https://t.co/8HuM3sB5Yf #BigData #DataScience by @Rbloggers https:/…,en,,72,0
568,2016-07-08 06:40:35,marianhaus,298,Big Data At Wimbledon: How Machine Learning and AI Help Engage The Audience #BigData #MachineLearning  https://t.co/sA1DurQbJ5,en,,1,1
569,2016-07-08 06:40:15,techjunkiejh,9553,#Google #AI expert explains the challenge of #debugging #machinelearning systems https://t.co/IFslwtLTDu https://t.co/njJC4qxbT0,en,,1,2
570,2016-07-08 06:40:08,surgethings,2965,"UPMC and IBM to Apply Artificial Intelligence, Machine Learning to - SYS-CON Media (press release)... https://t.co/PaNPXoKeZg",en,,0,0
571,2016-07-08 06:39:30,sveta1972q1,98,RT @abunchofdata: Building Data Products with Python: Using Machine Learning to Provide ... - https://t.co/9KTR44Kozr #machinelearning #IoT…,en,,3,0
572,2016-07-08 06:39:05,ashish_kumar05,495,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
573,2016-07-08 06:38:49,AlphaEdisonCom,213,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
574,2016-07-08 06:38:12,bigmlcom,3834,"RT @wiwer77: How to Put #MachineLearning in your #MachineLearning 
https://t.co/vk5YgAlYsT via @bigmlcom #BigData https://t.co/nme3UUcDP0",en,,1,0
575,2016-07-08 06:37:51,classic_iot,247,"UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform Hea #IoT https://t.co/BxcfzL8fYl",en,,0,0
576,2016-07-08 06:37:40,yaringal,1503,Proud to help #NASAFDL prepare for asteroid threats through the use of machine learning @NASA @Cambridge_Uni https://t.co/xG10Ybv231,en,,0,6
577,2016-07-08 06:37:15,C24Marketing,1015,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
578,2016-07-08 06:37:10,JacobusSystems,357,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
579,2016-07-08 06:37:10,kollisarath,116,RT @kdnuggets: Glimpses &amp; Impressions: @strataconf Silicon Valley #AI + MachineLearning Review – Part One https://t.co/UHjZxAbrfX https://t…,en,,15,0
580,2016-07-08 06:37:03,vishalsinghal,778,RT @JMunozCasillas: IBM leverages machine learning for hyper-local weather #DeepThunder #IBMWatson https://t.co/OQl3FhWF4n https://t.co/A7l…,en,,4,0
581,2016-07-08 06:36:56,SophTac,110,RT @Aug_Mat: Experts in machine learning are in demand. Firms use it in activities such as spam-filtering &amp; self-driving cars https://t.co/…,en,,3,0
582,2016-07-08 06:36:08,deeplearning4j,16937,How to Get Started with Java Machine Learning https://t.co/zDu67WhA42 via @takipid #deeplearning #machinelearning #java #AI,en,,1,12
583,2016-07-08 06:34:15,zenx,1836,"From the pov of a machine learning/AI outfit, Google can be depressing :p",en,,1,1
584,2016-07-08 06:34:08,iotsecurity2,2399,RT @JMunozCasillas: IBM leverages machine learning for hyper-local weather #DeepThunder #IBMWatson https://t.co/OQl3FhWF4n https://t.co/A7l…,en,,4,0
585,2016-07-08 06:33:53,iDigitalTrends,54828,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
586,2016-07-08 06:33:02,bubbobne,88,#Geek Guide: #MachineLearning with #Python https://t.co/7zmWTTFUgU #linux,en,,1,2
587,2016-07-08 06:32:59,AndyWoodUK,344,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
588,2016-07-08 06:32:58,PALODEVELOP,6,RT @JMunozCasillas: IBM leverages machine learning for hyper-local weather #DeepThunder #IBMWatson https://t.co/OQl3FhWF4n https://t.co/A7l…,en,,4,0
589,2016-07-08 06:32:27,C24_Ltd,113,"RT @TheIoT: UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,0
590,2016-07-08 06:31:55,pmOneAnalytics,388,RT @KirkDBorne: In-depth #MachineLearning in 15 hours of expert videos: https://t.co/8HuM3sB5Yf #BigData #DataScience by @Rbloggers https:/…,en,,72,0
591,2016-07-08 06:31:13,Palliative_Bio,944,#Palliative Care: UPMC and IBM to Apply Artificial Intelligence Machine Learning to Transform Health Care Suppl... https://t.co/Lz4Lm8FPfp,en,,0,0
592,2016-07-08 06:30:57,TheIoT,57738,"UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform ... https://t.co/w0O1nN4Q3y #IoT",en,,13,5
593,2016-07-08 06:30:39,BigDataTweetBot,15700,RT @fsgcer: Google @DeepMindAI pairs with #NHS to use #MachineLearning to fight blindness #BigData  https://t.co/YJp3yc5n6F,en,,1,0
594,2016-07-08 06:30:00,rautsan,4073,"#Machine Learning https://t.co/EeghZr32zE - top stories by @JoachimDeVos, @saunakdg, @HAL_9000_AI",en,,0,0
595,2016-07-08 06:29:57,yourtechbot,27,RT @BenWagenaar: Google buys French image recognition and machine learning startup Moodstocks https://t.co/UNzKHCS3qn via @techcrunch #Arti…,en,,6,0
596,2016-07-08 06:29:49,jrcajide,635,RT @MicrosoftR: From #useR2016: Resource-aware scheduling strategies for parallel R programs through RAMBO https://t.co/PMxI8U9EPD,en,,2,0
597,2016-07-08 06:29:43,_nulldragon,98,RT @atduskgreg: Pennsylvania is considering using machine learning in setting criminal sentencing. Automating existing biases: https://t.co…,en,,103,0
598,2016-07-08 06:29:37,DamianoMe,3152,RT @BenWagenaar: Google buys French image recognition and machine learning startup Moodstocks https://t.co/UNzKHCS3qn via @techcrunch #Arti…,en,,6,0
599,2016-07-08 06:29:32,BenWagenaar,1663,Google buys French image recognition and machine learning startup Moodstocks https://t.co/UNzKHCS3qn via @techcrunch #ArtificialIntelligence,en,,6,5
600,2016-07-08 06:29:11,DatSciAwards,806,Why The Golden Age Of Machine Learning is Just Beginning https://t.co/GOubxK423W https://t.co/IS5fFTlplH,en,,0,0
601,2016-07-08 06:28:40,deccar,371,Machine Learning Driven Programming: A New Programming for a New World https://t.co/VNrCZR4fVV,en,,0,0
602,2016-07-08 06:27:54,MostlyKnown,6005,"RT @datagenius: Top story: Machine learning is all the rage with Big Data developers | SiliconA… https://t.co/wq95A7GePj, see more https://…",en,,1,0
603,2016-07-08 06:27:47,_mpsinha,389,RT @Social_Cops: Getting started on #MachineLearning? Here's a hands-on guide to machine learning in #Python https://t.co/MemR4uCrQe #datas…,en,,2,0
604,2016-07-08 06:27:37,yourtechbot,27,RT @datasysdev: Machine learning startup Dato changes name to Turi after trademark battle https://t.co/b9qbdAwdri,en,,2,0
605,2016-07-08 06:27:00,IgorCarron,3193,RT @datasysdev: Machine learning startup Dato changes name to Turi after trademark battle https://t.co/b9qbdAwdri,en,,2,0
606,2016-07-08 06:26:43,shakamunyi,2840,RT @chkarlo: #BigData At #Wimbledon: How #MachineLearning and AI Help Engage The Audience  https://t.co/Sv9L0rCAO1 cc @ehafen @EffyVayena,en,,3,0
607,2016-07-08 06:26:32,DamianoMe,3152,"RT @fscarselli: #Sentimentanalysis, #machinelearning open up world of possibilities via @rightrelevance thanks @sethgrimes #ml https://t.co…",en,,1,0
608,2016-07-08 06:26:29,fscarselli,333,"#Sentimentanalysis, #machinelearning open up world of possibilities via @rightrelevance thanks @sethgrimes #ml https://t.co/y6z1omRXsM",en,,1,3
609,2016-07-08 06:26:03,GuiLevass,8090,"RT @KirkDBorne: Key trends in #MachineLearning and #AI: ""understanding the Why behind the What"" https://t.co/qmWRD50E82 #BigData #DataScien…",en,,24,0
610,2016-07-08 06:26:01,rgan0,509,"On June 27, I started new full-stack Ruby job at https://t.co/wpyQv8rK4S! Will get to work with data scientist on machine learning! Love it!",en,United States,0,1
611,2016-07-08 06:25:17,DamianoMe,3152,RT @drnealaggarwal: wonderful #machinelearning intro. Using it with many of my #AI finance &amp; medicine students https://t.co/KlgzTCU2Cl,en,,1,0
612,2016-07-08 06:25:16,drnealaggarwal,466,wonderful #machinelearning intro. Using it with many of my #AI finance &amp; medicine students https://t.co/KlgzTCU2Cl,en,,1,1
613,2016-07-08 06:24:44,datagenius,10842,"Top story: Machine learning is all the rage with Big Data developers | SiliconA… https://t.co/wq95A7GePj, see more https://t.co/16gz3lCgEh",en,,1,2
614,2016-07-08 06:24:36,PASmallBiz,3974,"UPMC and IBM to Apply Artificial Intelligence, Machine Learning to Transform Health Care Supply Chain https://t.co/PV8vjGU16Y",en,,0,0
615,2016-07-08 06:24:10,homeAInews,647,"RT @udacity: “This Week in Machine Learning, 8 July 2016” by David Joyner https://t.co/JcN1hu5DZR",en,,6,0
616,2016-07-08 06:24:09,homeAInews,647,RT @freyduni: Google Buys Machine Learning Startup Moodstocks https://t.co/OIU87Zt8rw #MachineLearning,en,,6,0
617,2016-07-08 06:23:58,LBerreby,852,RT @FlashTweet: 4⃣[#BigData] Au coeur des tendances du #MachineLearning et de l'#IA https://t.co/3kpNMSaZHF @TechCrunch #FlashTweet https:/…,fr,,8,0
618,2016-07-08 06:23:17,mojtaba_arvin,316,"RT @hire_ai: Pretty good book, clear and to the point: Python Machine Learning. https://t.co/CDquyvXuso #MachineLearning #AI https://t.co/T…",en,,14,0
619,2016-07-08 06:23:13,BeatrizWillough,368,5 Minute Learning Machine: In only 5 minutes you can easily double your reading speed and develop a better memory. https://t.co/0AWNGS3nQq,en,,0,0
620,2016-07-08 06:23:10,PatriceKiraly,610,5 Minute Learning Machine: In only 5 minutes you can easily double your reading speed and develop a better memory. https://t.co/fr9Ji3CUbM,en,,0,0
621,2016-07-08 06:23:05,ABeck2284,193,@bjhuck good luck learning how to work the computer machine you country bumpkin.,en,,0,0
622,2016-07-08 06:22:53,MartijnKleppe,3047,"@Sara_Polak Leuk! Ben benieuwd naar je machine learning aanpak. Ennuh, heb je onze call al gezien? https://t.co/NBEbNwAz8c",nl,,0,2
623,2016-07-08 06:22:34,mojtaba_arvin,316,RT @kdnuggets: Glimpses &amp; Impressions: @strataconf Silicon Valley #AI + MachineLearning Review – Part One https://t.co/UHjZxAbrfX https://t…,en,,15,0
